First_Name,Last_Name,Course,PassYear,Campus,StudentID
Tami,Rich,Urban Planning,2027,Ranchi,A2027159117449
Mitchell,Johnson,Urban Planning,2023,Ranchi,A2023159117450
Andrea,Garcia,Urban Planning,2027,Ranchi,A2027159117451
Michael,Phillips,Theology,2021,Ranchi,A2021465117452
Gabriel,Ramsey,Theology,2019,Ranchi,A2019465117453
Nathaniel,Jenkins,Theology,2028,Ranchi,A2028465117454
Anthony,Stanley,Theology,2022,Ranchi,A2022465117455
Colton,Allen,Theology,2022,Ranchi,A2022465117456
Sheila,Adams,Theology,2020,Ranchi,A2020465117457
Kathleen,Brown,Theatre,2028,Ranchi,A2028798117458
Matthew,Aguirre,Theatre,2024,Ranchi,A2024798117459
Megan,Cook,Theatre,2028,Ranchi,A2028798117460
Sarah,Williamson,Sociology,2020,Ranchi,A2020555117461
Jennifer,Hill,Sociology,2020,Ranchi,A2020555117462
Jennifer,Walker,Sociology,2030,Ranchi,A2030555117463
Sarah,Phillips,Public Administration,2021,Ranchi,A2021696117464
Robert,Nguyen,Public Administration,2027,Ranchi,A2027696117465
Johnny,Mcgee,Public Administration,2021,Ranchi,A2021696117466
Kelsey,Briggs,Public Administration,2026,Ranchi,A2026696117467
Stephanie,Ramirez,Public Administration,2029,Ranchi,A2029696117468
Terri,Savage,Psychology,2021,Ranchi,A2021193117469
Jessica,Gregory,Psychology,2021,Ranchi,A2021193117470
Tara,Coleman,Political Science,2027,Ranchi,A2027152117471
Anita,Young,Political Science,2025,Ranchi,A2025152117472
Dawn,Morgan,Political Science,2027,Ranchi,A2027152117473
Dominic,Rice,Political Science,2025,Ranchi,A2025152117474
Patricia,Fields,Political Science,2029,Ranchi,A2029152117475
Joshua,Johnson,Political Science,2024,Ranchi,A2024152117476
Seth,Hale,Philosophy,2026,Ranchi,A2026300117477
Wendy,Payne,Philosophy,2023,Ranchi,A2023300117478
Andrea,Watson,Philosophy,2030,Ranchi,A2030300117479
Jenna,Harvey,Philosophy,2019,Ranchi,A2019300117480
Melissa,Hall,Philosophy,2024,Ranchi,A2024300117481
Rachel,Thomas,Philosophy,2021,Ranchi,A2021300117482
Sheri,Lyons,Philosophy,2021,Ranchi,A2021300117483
Rodney,Gray,Music,2029,Ranchi,A2029786117484
Alexis,Jones,Music,2025,Ranchi,A2025786117485
Deborah,Rogers,Music,2024,Ranchi,A2024786117486
Robert,Wood,Music,2022,Ranchi,A2022786117487
Kathleen,Miller,Music,2022,Ranchi,A2022786117488
Philip,Cherry,Music,2020,Ranchi,A2020786117489
Michelle,Potter,Music,2026,Ranchi,A2026786117490
Jesse,Simpson,Music,2023,Ranchi,A2023786117491
Mario,Riley,Mathematics,2027,Ranchi,A2027215117492
Christine,Barnes,Mathematics,2022,Ranchi,A2022215117493
Susan,Sanders,Mathematics,2024,Ranchi,A2024215117494
Theresa,Ortiz,Mathematics,2021,Ranchi,A2021215117495
Jasmine,Sandoval,Literature,2025,Ranchi,A2025124117496
Amanda,Burke,Literature,2020,Ranchi,A2020124117497
Matthew,Lawrence,Literature,2027,Ranchi,A2027124117498
Vanessa,Hogan,Literature,2024,Ranchi,A2024124117499
Lisa,Arnold,Languages,2023,Ranchi,A2023785117500
Kyle,Liu,Languages,2026,Ranchi,A2026785117501
Kristine,Young,Languages,2019,Ranchi,A2019785117502
Elizabeth,Huff,Languages,2021,Ranchi,A2021785117503
Patrick,Jackson,Languages,2030,Ranchi,A2030785117504
Stephen,Fernandez,Languages,2029,Ranchi,A2029785117505
Danielle,Green,Journalism,2019,Ranchi,A2019231117506
Beverly,Lyons,Journalism,2020,Ranchi,A2020231117507
Hannah,Chapman,Journalism,2028,Ranchi,A2028231117508
Heather,Watson,Journalism,2030,Ranchi,A2030231117509
Dakota,Hart,Journalism,2022,Ranchi,A2022231117510
Glenda,Travis,Journalism,2025,Ranchi,A2025231117511
Robert,Baird,Journalism,2021,Ranchi,A2021231117512
Dawn,Hansen,History,2025,Ranchi,A2025636117513
Michael,Murillo,History,2027,Ranchi,A2027636117514
Heather,Williams,History,2029,Ranchi,A2029636117515
Jeffrey,Wong,History,2025,Ranchi,A2025636117516
Danielle,Sanchez,History,2019,Ranchi,A2019636117517
Calvin,Rice,History,2019,Ranchi,A2019636117518
Jackie,Palmer,History,2026,Ranchi,A2026636117519
Kimberly,Lee,History,2025,Ranchi,A2025636117520
Kimberly,Tyler,History,2024,Ranchi,A2024636117521
Gloria,Gutierrez,History,2020,Ranchi,A2020636117522
Brittany,Tran,Fine Arts,2021,Ranchi,A2021147117523
Marie,Edwards,Fine Arts,2029,Ranchi,A2029147117524
Brian,Munoz,Fine Arts,2030,Ranchi,A2030147117525
David,Carter,Fine Arts,2020,Ranchi,A2020147117526
Cynthia,Crane,Fine Arts,2025,Ranchi,A2025147117527
Theresa,Charles,Fine Arts,2025,Ranchi,A2025147117528
Brandon,Booker,Fine Arts,2022,Ranchi,A2022147117529
Tyler,Simmons,Economics,2030,Ranchi,A2030102117530
Joel,Wright,Economics,2026,Ranchi,A2026102117531
Kristin,Preston,Economics,2022,Ranchi,A2022102117532
George,Moore,Economics,2021,Ranchi,A2021102117533
Catherine,Brown,Economics,2028,Ranchi,A2028102117534
Angel,Williams,Cinema Sciences,2023,Ranchi,A2023412117535
Ann,Long,Cinema Sciences,2026,Ranchi,A2026412117536
Larry,Nelson,Cinema Sciences,2020,Ranchi,A2020412117537
Patricia,Baker,Cinema Sciences,2019,Ranchi,A2019412117538
Kari,Black,Cinema Sciences,2030,Ranchi,A2030412117539
Karina,Gutierrez,Archaeology,2020,Ranchi,A2020214117540
Ashley,Snyder,Archaeology,2026,Ranchi,A2026214117541
Christopher,Rowe,Archaeology,2030,Ranchi,A2030214117542
Lisa,Dixon,Advertising,2030,Ranchi,A2030200117543
Ricky,Robinson,Advertising,2024,Ranchi,A2024200117544
Lindsay,Schaefer,Advertising,2025,Ranchi,A2025200117545
Amanda,Francis,Advertising,2022,Ranchi,A2022200117546
Rhonda,Hughes,Advertising,2025,Ranchi,A2025200117547
Lindsay,Curtis,Advertising,2025,Ranchi,A2025200117548
Calvin,Green,Advertising,2026,Ranchi,A2026200117549
Chloe,Ruiz,Advertising,2030,Ranchi,A2030200117550
Lori,Wheeler,Zoology,2026,Rajkot,A2026333124551
Ryan,Baker,Zoology,2019,Rajkot,A2019333124552
Whitney,Hogan,Zoology,2029,Rajkot,A2029333124553
Roger,Miller,Zoology,2027,Rajkot,A2027333124554
Cassandra,Watson,Veterinary Medicine,2024,Rajkot,A2024961124555
Jared,Schwartz,Veterinary Medicine,2023,Rajkot,A2023961124556
Melody,White,Veterinary Medicine,2020,Rajkot,A2020961124557
Jamie,Wall,Veterinary Medicine,2027,Rajkot,A2027961124558
Paul,Mack,Veterinary Medicine,2030,Rajkot,A2030961124559
James,Simmons,Veterinary Medicine,2029,Rajkot,A2029961124560
Robert,Hernandez,Veterinary Medicine,2028,Rajkot,A2028961124561
Ashley,Mills,Urban Planning,2029,Rajkot,A2029159124562
Belinda,Howell,Urban Planning,2029,Rajkot,A2029159124563
Jennifer,Curry,Urban Planning,2021,Rajkot,A2021159124564
Susan,Hill,Urban Planning,2024,Rajkot,A2024159124565
Alec,Wu,Urban Planning,2021,Rajkot,A2021159124566
Dustin,Anderson,Theology,2021,Rajkot,A2021465124567
Karen,Evans,Theology,2024,Rajkot,A2024465124568
John,Rogers,Theology,2025,Rajkot,A2025465124569
Jason,Smith,Theology,2027,Rajkot,A2027465124570
Rachel,Anderson,Theology,2027,Rajkot,A2027465124571
William,Kelly,Theology,2028,Rajkot,A2028465124572
Brittany,Ross,Theology,2024,Rajkot,A2024465124573
Jillian,Roberts,Theatre,2026,Rajkot,A2026798124574
Bonnie,Grant,Theatre,2023,Rajkot,A2023798124575
Jasmine,Shaw,Theatre,2021,Rajkot,A2021798124576
Sarah,Cruz,Theatre,2030,Rajkot,A2030798124577
Jessica,Livingston,Theatre,2026,Rajkot,A2026798124578
Craig,Reynolds,Theatre,2028,Rajkot,A2028798124579
Kathleen,Jones,Theatre,2029,Rajkot,A2029798124580
Christopher,Ross,Theatre,2029,Rajkot,A2029798124581
John,White,Sociology,2028,Rajkot,A2028555124582
Barbara,Carter,Sociology,2021,Rajkot,A2021555124583
Joe,Harrington,Public Administration,2030,Rajkot,A2030696124584
Linda,Valdez,Public Administration,2029,Rajkot,A2029696124585
Natalie,Ramos,Public Administration,2027,Rajkot,A2027696124586
Jared,Gonzalez,Public Administration,2027,Rajkot,A2027696124587
Ashley,Gutierrez,Psychology,2025,Rajkot,A2025193124588
Diana,Schroeder,Psychology,2024,Rajkot,A2024193124589
Christine,Myers,Psychology,2026,Rajkot,A2026193124590
John,Kennedy,Psychology,2026,Rajkot,A2026193124591
Madison,Hernandez,Psychology,2022,Rajkot,A2022193124592
Gerald,Horne,Psychology,2027,Rajkot,A2027193124593
Christine,White,Psychology,2028,Rajkot,A2028193124594
Michael,Barker,Psychology,2023,Rajkot,A2023193124595
Michael,Mills,Psychology,2021,Rajkot,A2021193124596
Debra,Delacruz,Psychology,2029,Rajkot,A2029193124597
Daniel,Christensen,Psychology,2023,Rajkot,A2023193124598
Connie,Garcia,Psychology,2027,Rajkot,A2027193124599
Pamela,Luna,Political Science,2029,Rajkot,A2029152124600
Jennifer,Smith,Political Science,2025,Rajkot,A2025152124601
Harry,Campbell,Political Science,2024,Rajkot,A2024152124602
Jade,Wilson,Philosophy,2030,Rajkot,A2030300124603
Barbara,Collins,Philosophy,2024,Rajkot,A2024300124604
Michael,Morris,Philosophy,2022,Rajkot,A2022300124605
Richard,Hartman,Philosophy,2028,Rajkot,A2028300124606
Kyle,Lawrence,Philosophy,2027,Rajkot,A2027300124607
Nancy,Tran,Philosophy,2026,Rajkot,A2026300124608
Larry,Ross,Music,2029,Rajkot,A2029786124609
Sabrina,Porter,Music,2022,Rajkot,A2022786124610
Nicole,Skinner,Music,2024,Rajkot,A2024786124611
Steven,Clark,Music,2023,Rajkot,A2023786124612
Alexandra,Jackson,Music,2024,Rajkot,A2024786124613
Gary,Simon,Music,2020,Rajkot,A2020786124614
Michelle,Maddox,Mathematics,2025,Rajkot,A2025215124615
Christie,Johnson,Mathematics,2021,Rajkot,A2021215124616
Ray,Berg,Mathematics,2023,Rajkot,A2023215124617
David,Berry,Mathematics,2030,Rajkot,A2030215124618
Benjamin,Williams,Mathematics,2030,Rajkot,A2030215124619
Sarah,Walker,Mathematics,2028,Rajkot,A2028215124620
Brandon,Kane,Literature,2026,Rajkot,A2026124124621
Yvonne,Porter,Literature,2025,Rajkot,A2025124124622
Seth,Hayes,Literature,2026,Rajkot,A2026124124623
Kyle,Chapman,Literature,2024,Rajkot,A2024124124624
Ethan,Rose,Literature,2019,Rajkot,A2019124124625
Ryan,Watson,Literature,2029,Rajkot,A2029124124626
Rachel,Jones,Languages,2023,Rajkot,A2023785124627
John,Caldwell,Journalism,2030,Rajkot,A2030231124628
Nancy,Johnson,Journalism,2022,Rajkot,A2022231124629
Corey,Rivera,Journalism,2024,Rajkot,A2024231124630
Gordon,Young,Journalism,2027,Rajkot,A2027231124631
Brad,Edwards,Journalism,2023,Rajkot,A2023231124632
Robert,Parker,History,2025,Rajkot,A2025636124633
Samantha,Richardson,History,2022,Rajkot,A2022636124634
Christina,Zuniga,History,2025,Rajkot,A2025636124635
Christopher,Cruz,History,2027,Rajkot,A2027636124636
Teresa,Campbell,History,2019,Rajkot,A2019636124637
Maria,Taylor,Fine Arts,2022,Rajkot,A2022147124638
Benjamin,Mckay,Fine Arts,2022,Rajkot,A2022147124639
Samantha,Erickson,Fine Arts,2020,Rajkot,A2020147124640
Travis,Smith,Fine Arts,2030,Rajkot,A2030147124641
David,Williamson,Fine Arts,2029,Rajkot,A2029147124642
Tina,Tran,Fine Arts,2021,Rajkot,A2021147124643
Zachary,Wong,Fine Arts,2028,Rajkot,A2028147124644
Charles,Baker,Fine Arts,2030,Rajkot,A2030147124645
Wanda,Cooke,Economics,2025,Rajkot,A2025102124646
Alicia,Roberts,Economics,2025,Rajkot,A2025102124647
Wayne,Smith,Economics,2023,Rajkot,A2023102124648
Colleen,Hernandez,Economics,2029,Rajkot,A2029102124649
Melissa,Price,Economics,2021,Rajkot,A2021102124650
Leslie,Green,Cinema Sciences,2027,Rajkot,A2027412124651
Cassandra,Lee,Cinema Sciences,2020,Rajkot,A2020412124652
Briana,Martin,Cinema Sciences,2021,Rajkot,A2021412124653
Heather,Porter,Cinema Sciences,2021,Rajkot,A2021412124654
Haley,Ortiz,Archaeology,2019,Rajkot,A2019214124655
Stephanie,Cameron,Archaeology,2019,Rajkot,A2019214124656
Jeff,Peters,Archaeology,2023,Rajkot,A2023214124657
Christopher,Cantu,Archaeology,2029,Rajkot,A2029214124658
Vincent,Hamilton,Advertising,2025,Rajkot,A2025200124659
Matthew,Zamora,Advertising,2023,Rajkot,A2023200124660
Robert,Lloyd,Advertising,2024,Rajkot,A2024200124661
Randall,Hurley,Advertising,2019,Rajkot,A2019200124662
Robert,Bailey,Advertising,2021,Rajkot,A2021200124663
Paige,Hernandez,Advertising,2022,Rajkot,A2022200124664
Tammy,Rich,Advertising,2025,Rajkot,A2025200124665
Andrew,Frazier,Advertising,2019,Rajkot,A2019200124666
Kelly,Tucker,Zoology,2022,Pune,A2022333105667
Samantha,Cox,Zoology,2023,Pune,A2023333105668
Ashley,Montgomery,Zoology,2023,Pune,A2023333105669
Emily,Smith,Zoology,2021,Pune,A2021333105670
Allison,Morales,Veterinary Medicine,2020,Pune,A2020961105671
Shelly,Carr,Veterinary Medicine,2024,Pune,A2024961105672
Scott,Garza,Veterinary Medicine,2019,Pune,A2019961105673
Steven,Miller,Veterinary Medicine,2026,Pune,A2026961105674
Michael,Kennedy,Urban Planning,2024,Pune,A2024159105675
Robert,Golden,Urban Planning,2021,Pune,A2021159105676
Jeffrey,Duke,Urban Planning,2027,Pune,A2027159105677
David,Conner,Urban Planning,2020,Pune,A2020159105678
Katrina,Zhang,Urban Planning,2024,Pune,A2024159105679
Gregory,Caldwell,Theology,2019,Pune,A2019465105680
Mindy,Arnold,Theology,2022,Pune,A2022465105681
David,Chambers,Theatre,2023,Pune,A2023798105682
James,Mitchell,Theatre,2022,Pune,A2022798105683
Scott,Cabrera,Theatre,2029,Pune,A2029798105684
Gabriela,Villarreal,Theatre,2029,Pune,A2029798105685
Erica,Wilson,Theatre,2026,Pune,A2026798105686
Paula,Evans,Theatre,2020,Pune,A2020798105687
Amy,White,Theatre,2024,Pune,A2024798105688
Trevor,Kane,Theatre,2029,Pune,A2029798105689
Christopher,Gallegos,Sociology,2023,Pune,A2023555105690
Matthew,Harris,Sociology,2025,Pune,A2025555105691
Zachary,Simmons,Sociology,2020,Pune,A2020555105692
Dawn,Solomon,Sociology,2029,Pune,A2029555105693
Jennifer,Wright,Sociology,2027,Pune,A2027555105694
Rebecca,Martinez,Sociology,2023,Pune,A2023555105695
Oscar,Arroyo,Sociology,2020,Pune,A2020555105696
Katelyn,Sanchez,Sociology,2029,Pune,A2029555105697
Carolyn,Douglas,Public Administration,2025,Pune,A2025696105698
Kelly,Hayes,Public Administration,2028,Pune,A2028696105699
Karen,Williams,Public Administration,2023,Pune,A2023696105700
Elizabeth,Freeman,Public Administration,2019,Pune,A2019696105701
Katie,Ramirez,Public Administration,2022,Pune,A2022696105702
Sarah,Thomas,Public Administration,2024,Pune,A2024696105703
Teresa,Tucker,Public Administration,2030,Pune,A2030696105704
Ryan,Davis,Public Administration,2021,Pune,A2021696105705
Alexander,Murphy,Public Administration,2026,Pune,A2026696105706
Rodney,Wiley,Public Administration,2019,Pune,A2019696105707
Amy,Daniel,Psychology,2027,Pune,A2027193105708
Kyle,Sheppard,Psychology,2023,Pune,A2023193105709
Karen,Love,Psychology,2028,Pune,A2028193105710
Brandon,Foster,Political Science,2028,Pune,A2028152105711
Carrie,Brown,Political Science,2025,Pune,A2025152105712
Samuel,Cervantes,Political Science,2019,Pune,A2019152105713
Becky,Cruz,Political Science,2028,Pune,A2028152105714
Bradley,Bowen,Political Science,2024,Pune,A2024152105715
Alexander,Clark,Political Science,2021,Pune,A2021152105716
Shaun,Velazquez,Political Science,2026,Pune,A2026152105717
Nicole,Palmer,Philosophy,2020,Pune,A2020300105718
Lindsay,Barr,Philosophy,2030,Pune,A2030300105719
Daniel,Haynes,Philosophy,2023,Pune,A2023300105720
Charles,Melton,Philosophy,2023,Pune,A2023300105721
Laurie,Cooper,Music,2029,Pune,A2029786105722
Breanna,Jones,Music,2019,Pune,A2019786105723
Timothy,Elliott,Music,2019,Pune,A2019786105724
Jeremy,Pitts,Music,2029,Pune,A2029786105725
Savannah,Leblanc,Mathematics,2020,Pune,A2020215105726
Jeffrey,Buckley,Mathematics,2020,Pune,A2020215105727
Kyle,Perez,Mathematics,2021,Pune,A2021215105728
Drew,Jordan,Mathematics,2024,Pune,A2024215105729
Rachel,Chapman,Mathematics,2027,Pune,A2027215105730
Lisa,Payne,Literature,2019,Pune,A2019124105731
Martin,Hill,Literature,2022,Pune,A2022124105732
Kimberly,Perry,Literature,2026,Pune,A2026124105733
Elizabeth,Simpson,Languages,2029,Pune,A2029785105734
Jerry,Johnson,Languages,2025,Pune,A2025785105735
Kimberly,Blake,Languages,2028,Pune,A2028785105736
William,Perez,Languages,2021,Pune,A2021785105737
Victoria,Smith,Languages,2024,Pune,A2024785105738
Jeremy,Fields,Journalism,2020,Pune,A2020231105739
Alexander,Garcia,Journalism,2027,Pune,A2027231105740
Max,Byrd,Journalism,2019,Pune,A2019231105741
Allen,Hernandez,History,2021,Pune,A2021636105742
Benjamin,Chang,History,2027,Pune,A2027636105743
Jennifer,Phillips,History,2030,Pune,A2030636105744
James,Baker,History,2025,Pune,A2025636105745
Carolyn,Carlson,History,2029,Pune,A2029636105746
Robert,Bishop,Fine Arts,2023,Pune,A2023147105747
Brad,Jones,Fine Arts,2028,Pune,A2028147105748
Douglas,Roman,Fine Arts,2029,Pune,A2029147105749
Brooke,Stephens,Fine Arts,2025,Pune,A2025147105750
Ruben,Swanson,Fine Arts,2028,Pune,A2028147105751
Caleb,Thompson,Fine Arts,2020,Pune,A2020147105752
David,Maddox,Fine Arts,2020,Pune,A2020147105753
Brandon,Guzman,Economics,2019,Pune,A2019102105754
Jared,Nguyen,Economics,2027,Pune,A2027102105755
Thomas,Robinson,Cinema Sciences,2019,Pune,A2019412105756
Timothy,Shaw,Cinema Sciences,2024,Pune,A2024412105757
Natalie,Mccarty,Cinema Sciences,2026,Pune,A2026412105758
Shannon,Rogers,Archaeology,2023,Pune,A2023214105759
Christian,Peterson,Archaeology,2020,Pune,A2020214105760
Brandon,Michael,Archaeology,2023,Pune,A2023214105761
Karen,Mcdaniel,Archaeology,2025,Pune,A2025214105762
John,Smith,Archaeology,2022,Pune,A2022214105763
Matthew,Whitaker,Archaeology,2020,Pune,A2020214105764
Kevin,Nicholson,Archaeology,2024,Pune,A2024214105765
Christine,Calderon,Archaeology,2021,Pune,A2021214105766
Jorge,Jones,Archaeology,2026,Pune,A2026214105767
Kaitlin,Davis,Advertising,2024,Pune,A2024200105768
Bruce,Anderson,Advertising,2020,Pune,A2020200105769
Paul,Watson,Advertising,2030,Pune,A2030200105770
Suzanne,Keller,Advertising,2020,Pune,A2020200105771
Derrick,Gibson,Advertising,2024,Pune,A2024200105772
Roberto,Short,Advertising,2023,Pune,A2023200105773
Jessica,Roberts,Advertising,2028,Pune,A2028200105774
Shannon,Holmes,Advertising,2023,Pune,A2023200105775
Reginald,Sanchez,Advertising,2021,Pune,A2021200105776
John,Schwartz,Zoology,2025,Patna,A2025333116777
Catherine,Phillips,Zoology,2030,Patna,A2030333116778
Luis,Glenn,Zoology,2020,Patna,A2020333116779
Tonya,Williams,Zoology,2024,Patna,A2024333116780
Katrina,Robinson,Zoology,2025,Patna,A2025333116781
Johnny,Perez,Zoology,2026,Patna,A2026333116782
David,Palmer,Veterinary Medicine,2020,Patna,A2020961116783
Kathy,Sanchez,Veterinary Medicine,2019,Patna,A2019961116784
Isaac,Cole,Veterinary Medicine,2030,Patna,A2030961116785
Ricardo,Mccullough,Veterinary Medicine,2023,Patna,A2023961116786
Erin,Guzman,Veterinary Medicine,2022,Patna,A2022961116787
Ebony,Graham,Veterinary Medicine,2026,Patna,A2026961116788
Craig,Hall,Urban Planning,2024,Patna,A2024159116789
Leslie,Padilla,Urban Planning,2026,Patna,A2026159116790
Scott,Perez,Urban Planning,2020,Patna,A2020159116791
Lindsey,Alvarez,Urban Planning,2019,Patna,A2019159116792
Jennifer,Acosta,Urban Planning,2020,Patna,A2020159116793
Theresa,Osborn,Urban Planning,2025,Patna,A2025159116794
Jessica,Martinez,Urban Planning,2030,Patna,A2030159116795
Jennifer,Reynolds,Urban Planning,2025,Patna,A2025159116796
Megan,Washington,Urban Planning,2026,Patna,A2026159116797
Heather,Bass,Theology,2022,Patna,A2022465116798
Sean,Rivera,Theology,2022,Patna,A2022465116799
Angelica,Douglas,Theology,2028,Patna,A2028465116800
Jennifer,Ballard,Theatre,2022,Patna,A2022798116801
Tyler,Watson,Theatre,2028,Patna,A2028798116802
Brenda,Gilbert,Theatre,2021,Patna,A2021798116803
Jerome,Espinoza,Theatre,2019,Patna,A2019798116804
Rebecca,Figueroa,Theatre,2026,Patna,A2026798116805
Timothy,Taylor,Sociology,2026,Patna,A2026555116806
Shawn,Barron,Sociology,2024,Patna,A2024555116807
James,Stewart,Sociology,2025,Patna,A2025555116808
Kimberly,Bennett,Sociology,2029,Patna,A2029555116809
Kathryn,Thornton,Sociology,2026,Patna,A2026555116810
Devin,Stanley,Sociology,2029,Patna,A2029555116811
Wendy,Perez,Sociology,2026,Patna,A2026555116812
Thomas,Long,Public Administration,2021,Patna,A2021696116813
Ashley,Austin,Public Administration,2021,Patna,A2021696116814
Dennis,Coleman,Public Administration,2027,Patna,A2027696116815
Maria,Alexander,Public Administration,2020,Patna,A2020696116816
Brian,Garcia,Public Administration,2020,Patna,A2020696116817
Katie,Barnes,Psychology,2027,Patna,A2027193116818
Kyle,Patterson,Psychology,2024,Patna,A2024193116819
Cynthia,Evans,Political Science,2020,Patna,A2020152116820
Allen,Francis,Political Science,2025,Patna,A2025152116821
Christopher,Hicks,Philosophy,2029,Patna,A2029300116822
Steven,Sanchez,Philosophy,2026,Patna,A2026300116823
Taylor,Lewis,Philosophy,2023,Patna,A2023300116824
Kylie,Nelson,Music,2020,Patna,A2020786116825
Stephanie,Stanley,Music,2024,Patna,A2024786116826
Kylie,Flores,Music,2024,Patna,A2024786116827
Michelle,Marsh,Music,2027,Patna,A2027786116828
Tyler,Matthews,Music,2024,Patna,A2024786116829
Kaylee,Brock,Mathematics,2028,Patna,A2028215116830
Jeffrey,Li,Mathematics,2026,Patna,A2026215116831
